subject_name,subject_id,subject_category,subject_id_prefix,object_name,object_id,object_category,object_id_prefix,predicate,frequency_qualifier,subject_aspect_qualifier,has_count,supporting_study_cohort
NSD1,64324,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0965665236051502,Mutation,45,TCGA
FGFR2,2263,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0944206008583691,Mutation,44,TCGA
DACH1,1602,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0922746781115879,Mutation,43,TCGA
ATM,472,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0922746781115879,Mutation,43,TCGA
POLE,5426,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0901287553648068,Mutation,42,TCGA
NIPBL,25836,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0901287553648068,Mutation,42,TCGA
PDGFRA,5156,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0879828326180257,Mutation,41,TCGA
BCOR,54880,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0879828326180257,Mutation,41,TCGA
EP300,2033,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0879828326180257,Mutation,41,TCGA
MED12,9968,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0858369098712446,Mutation,40,TCGA
MET,4233,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0858369098712446,Mutation,40,TCGA
MAP3K4,4216,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0858369098712446,Mutation,40,TCGA
TAF1,6872,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0836909871244635,Mutation,39,TCGA
CHD4,1108,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0836909871244635,Mutation,39,TCGA
DDX3X,1654,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0836909871244635,Mutation,39,TCGA
HGF,3082,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0815450643776824,Mutation,38,TCGA
PIK3CG,5294,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0815450643776824,Mutation,38,TCGA
NOTCH1,4851,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0815450643776824,Mutation,38,TCGA
ATRX,546,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0815450643776824,Mutation,38,TCGA
TSC2,7249,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0793991416309012,Mutation,37,TCGA
ARID1A,8289,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0793991416309012,Mutation,37,TCGA
TET2,54790,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0793991416309012,Mutation,37,TCGA
RET,5979,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0772532188841201,Mutation,36,TCGA
MUC6,4588,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0772532188841201,Mutation,36,TCGA
AMER1,139285,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.075107296137339,Mutation,35,TCGA
SETD2,29072,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.075107296137339,Mutation,35,TCGA
WHSC1,7468,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.075107296137339,Mutation,35,TCGA
CIC,23152,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.075107296137339,Mutation,35,TCGA
EGFR,1956,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0729613733905579,Mutation,34,TCGA
ALB,213,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0729613733905579,Mutation,34,TCGA
EPHA2,1969,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0686695278969957,Mutation,32,TCGA
MYH9,4627,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0686695278969957,Mutation,32,TCGA
INPPL1,3636,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0686695278969957,Mutation,32,TCGA
PBRM1,55193,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0686695278969957,Mutation,32,TCGA
SPTAN1,6709,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0686695278969957,Mutation,32,TCGA
RAC1,5879,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0665236051502145,Mutation,31,TCGA
PLXNB2,23654,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0665236051502145,Mutation,31,TCGA
CTNNB1,1499,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0665236051502145,Mutation,31,TCGA
PGR,5241,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0665236051502145,Mutation,31,TCGA
KIT,3815,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0665236051502145,Mutation,31,TCGA
PPP6C,5537,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0665236051502145,Mutation,31,TCGA
ARHGAP35,2909,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0643776824034334,Mutation,30,TCGA
MAP2K1,5604,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0643776824034334,Mutation,30,TCGA
ASXL2,55252,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0643776824034334,Mutation,30,TCGA
NOTCH2,4853,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0622317596566523,Mutation,29,TCGA
BRCA1,672,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0622317596566523,Mutation,29,TCGA
ERBB2,2064,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0622317596566523,Mutation,29,TCGA
FGFR1,2260,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0622317596566523,Mutation,29,TCGA
SIN3A,25942,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0622317596566523,Mutation,29,TCGA
GRIN2D,2906,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0600858369098712,Mutation,28,TCGA
SF3B1,23451,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0600858369098712,Mutation,28,TCGA
ABL1,25,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0600858369098712,Mutation,28,TCGA
KANSL1,284058,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0579399141630901,Mutation,27,TCGA
ATF7IP,55729,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0579399141630901,Mutation,27,TCGA
ARID5B,84159,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0579399141630901,Mutation,27,TCGA
THRAP3,9967,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.055793991416309,Mutation,26,TCGA
CHD3,1107,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.055793991416309,Mutation,26,TCGA
GNAS,2778,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.055793991416309,Mutation,26,TCGA
TSC1,7248,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.055793991416309,Mutation,26,TCGA
IDH1,3417,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.055793991416309,Mutation,26,TCGA
IRF6,3664,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0536480686695279,Mutation,25,TCGA
PMS2,5395,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0536480686695279,Mutation,25,TCGA
AR,367,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0536480686695279,Mutation,25,TCGA
CNBD1,168975,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0515021459227467,Mutation,24,TCGA
PDS5B,23047,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0515021459227467,Mutation,24,TCGA
LATS2,26524,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0515021459227467,Mutation,24,TCGA
SMARCA1,6594,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0515021459227467,Mutation,24,TCGA
PTCH1,5727,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0515021459227467,Mutation,24,TCGA
RAF1,5894,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0515021459227467,Mutation,24,TCGA
CDK12,51755,Gene,NCBIGene,TCGA-SKCM,MONDO:0005012,Disease,MONDO,gene_associated_with_condition,0.0515021459227467,Mutation,24,TCGA
TP53,7157,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.487471526195899,Mutation,214,TCGA
ARID1A,8289,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.252847380410022,Mutation,111,TCGA
SPTA1,6708,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.179954441913439,Mutation,79,TCGA
KMT2D,8085,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.168564920273348,Mutation,74,TCGA
PIK3CA,5290,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.161731207289293,Mutation,71,TCGA
KMT2C,58508,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.138952164009111,Mutation,61,TCGA
DMD,1756,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.136674259681093,Mutation,60,TCGA
ERBB4,2066,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.118451025056947,Mutation,52,TCGA
APC,324,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.116173120728929,Mutation,51,TCGA
APOB,338,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.116173120728929,Mutation,51,TCGA
MUC6,4588,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.113895216400911,Mutation,50,TCGA
ACVR2A,92,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.113895216400911,Mutation,50,TCGA
NIPBL,25836,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.104783599088838,Mutation,46,TCGA
ZBTB20,26137,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.10250569476082,Mutation,45,TCGA
ERBB3,2065,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0979498861047836,Mutation,43,TCGA
KMT2A,4297,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0956719817767653,Mutation,42,TCGA
ZFHX3,463,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0956719817767653,Mutation,42,TCGA
ATM,472,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0956719817767653,Mutation,42,TCGA
CDH1,999,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0933940774487471,Mutation,41,TCGA
RNF43,54894,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0933940774487471,Mutation,41,TCGA
KMT2B,9757,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0933940774487471,Mutation,41,TCGA
KRAS,3845,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0911161731207289,Mutation,40,TCGA
CREBBP,1387,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0911161731207289,Mutation,40,TCGA
SETBP1,26040,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0888382687927107,Mutation,39,TCGA
BRCA2,675,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0865603644646924,Mutation,38,TCGA
CHD4,1108,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0842824601366742,Mutation,37,TCGA
FAT1,2195,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0842824601366742,Mutation,37,TCGA
FBXW7,55294,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0842824601366742,Mutation,37,TCGA
HUWE1,10075,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0842824601366742,Mutation,37,TCGA
POLQ,10721,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.082004555808656,Mutation,36,TCGA
PTPRD,5789,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0797266514806378,Mutation,35,TCGA
MGA,23269,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0797266514806378,Mutation,35,TCGA
MYH9,4627,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0797266514806378,Mutation,35,TCGA
BCOR,54880,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0797266514806378,Mutation,35,TCGA
MACF1,23499,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0797266514806378,Mutation,35,TCGA
ARID2,196528,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0774487471526196,Mutation,34,TCGA
PTEN,5728,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0751708428246013,Mutation,33,TCGA
SMAD4,4089,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0751708428246013,Mutation,33,TCGA
RPL22,6146,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0751708428246013,Mutation,33,TCGA
NF1,4763,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0728929384965831,Mutation,32,TCGA
NCOR1,9611,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0706150341685649,Mutation,31,TCGA
COL5A1,1289,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0706150341685649,Mutation,31,TCGA
EPHA3,2042,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0683371298405467,Mutation,30,TCGA
SCAF4,57466,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0683371298405467,Mutation,30,TCGA
MTOR,2475,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0683371298405467,Mutation,30,TCGA
NOTCH1,4851,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0683371298405467,Mutation,30,TCGA
CIC,23152,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0660592255125284,Mutation,29,TCGA
CARD11,84433,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0660592255125284,Mutation,29,TCGA
EPHA2,1969,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0660592255125284,Mutation,29,TCGA
TLR4,7099,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0637813211845102,Mutation,28,TCGA
POLE,5426,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0637813211845102,Mutation,28,TCGA
CACNA1A,773,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.061503416856492,Mutation,27,TCGA
ATR,545,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.061503416856492,Mutation,27,TCGA
NOTCH2,4853,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.061503416856492,Mutation,27,TCGA
PIK3CG,5294,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.061503416856492,Mutation,27,TCGA
GNAS,2778,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0592255125284738,Mutation,26,TCGA
CTNNB1,1499,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0592255125284738,Mutation,26,TCGA
PBRM1,55193,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0592255125284738,Mutation,26,TCGA
FLNA,2316,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0592255125284738,Mutation,26,TCGA
ATRX,546,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0592255125284738,Mutation,26,TCGA
CTNND1,1500,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0592255125284738,Mutation,26,TCGA
NSD1,64324,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0569476082004555,Mutation,25,TCGA
SMARCA4,6597,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0569476082004555,Mutation,25,TCGA
RASA1,5921,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0546697038724373,Mutation,24,TCGA
PTCH1,5727,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0546697038724373,Mutation,24,TCGA
HLA-B,3106,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0546697038724373,Mutation,24,TCGA
USP9X,8239,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0523917995444191,Mutation,23,TCGA
AR,367,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0523917995444191,Mutation,23,TCGA
CTCF,10664,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0523917995444191,Mutation,23,TCGA
WHSC1,7468,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0523917995444191,Mutation,23,TCGA
PLXNB2,23654,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0523917995444191,Mutation,23,TCGA
ASXL1,171023,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0523917995444191,Mutation,23,TCGA
SPTAN1,6709,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0523917995444191,Mutation,23,TCGA
ERBB2,2064,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0523917995444191,Mutation,23,TCGA
CHD3,1107,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0501138952164009,Mutation,22,TCGA
EP300,2033,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0501138952164009,Mutation,22,TCGA
CDK12,51755,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0501138952164009,Mutation,22,TCGA
RHOA,387,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0501138952164009,Mutation,22,TCGA
PLCG1,5335,Gene,NCBIGene,TCGA-STAD,MONDO:0005036,Disease,MONDO,gene_associated_with_condition,0.0501138952164009,Mutation,22,TCGA
KIT,3815,Gene,NCBIGene,TCGA-TGCT,MONDO:0010108,Disease,MONDO,gene_associated_with_condition,0.151724137931034,Mutation,22,TCGA
KRAS,3845,Gene,NCBIGene,TCGA-TGCT,MONDO:0010108,Disease,MONDO,gene_associated_with_condition,0.0896551724137931,Mutation,13,TCGA
PTMA,5757,Gene,NCBIGene,TCGA-TGCT,MONDO:0010108,Disease,MONDO,gene_associated_with_condition,0.0551724137931034,Mutation,8,TCGA
BRAF,673,Gene,NCBIGene,TCGA-THCA,MONDO:0015075,Disease,MONDO,gene_associated_with_condition,0.589430894308943,Mutation,290,TCGA
NRAS,4893,Gene,NCBIGene,TCGA-THCA,MONDO:0015075,Disease,MONDO,gene_associated_with_condition,0.0792682926829268,Mutation,39,TCGA
GTF2I,2969,Gene,NCBIGene,TCGA-THYM,MONDO:0006456,Disease,MONDO,gene_associated_with_condition,0.48780487804878,Mutation,60,TCGA
HRAS,3265,Gene,NCBIGene,TCGA-THYM,MONDO:0006456,Disease,MONDO,gene_associated_with_condition,0.08130081300813,Mutation,10,TCGA
PTEN,5728,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.645283018867924,Mutation,342,TCGA
PIK3CA,5290,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.50188679245283,Mutation,266,TCGA
ARID1A,8289,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.433962264150943,Mutation,230,TCGA
TP53,7157,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.383018867924528,Mutation,203,TCGA
PIK3R1,5295,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.30566037735849,Mutation,162,TCGA
KMT2D,8085,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.273584905660377,Mutation,145,TCGA
CTNNB1,1499,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.250943396226415,Mutation,133,TCGA
ZFHX3,463,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.239622641509433,Mutation,127,TCGA
CTCF,10664,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.239622641509433,Mutation,127,TCGA
KMT2B,9757,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.216981132075471,Mutation,115,TCGA
CHD4,1108,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.215094339622641,Mutation,114,TCGA
TAF1,6872,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.20188679245283,Mutation,107,TCGA
DMD,1756,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.198113207547169,Mutation,105,TCGA
FAT1,2195,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.198113207547169,Mutation,105,TCGA
ARHGAP35,2909,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.196226415094339,Mutation,104,TCGA
KRAS,3845,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.192452830188679,Mutation,102,TCGA
ATM,472,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.192452830188679,Mutation,102,TCGA
KMT2C,58508,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.190566037735849,Mutation,101,TCGA
HUWE1,10075,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.188679245283018,Mutation,100,TCGA
FBXW7,55294,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.184905660377358,Mutation,98,TCGA
NSD1,64324,Gene,NCBIGene,TCGA-UCEC,MONDO:0000553,Disease,MONDO,gene_associated_with_condition,0.179245283018867,Mutation,95,TCGA
